P_CODE,VDC_NAME,DISTRICT,REGION,Hazard (Intensity),Exposure,Housing,Poverty,Vulnerability,Severity,Severity Normalized,Severity category
W-LUM-46-025,Dhamir,Gulmi,Western,0.0,0.004,0.6351197263397947,0.333,0.47434119278779474,0.01434426229508197,0.014000000000000002,Lowest
C-BAG-29-017,Timure,Rasuwa,Central,0.034,0.0,0.4891676168757127,0.786,0.6990291262135923,0.045081967213114756,0.04411,Low
W-GAN-38-043,Shyamgha,Tanahu,Western,0.012,0.005000000000000001,0.5997719498289624,0.404,0.5020804438280166,0.06352459016393443,0.064,Medium-Low
C-NAR-32-011,Basatpur,Rautahat,Central,0.010000000000000002,0.006,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.06762295081967214,0.06870000000000001,Medium-Low
E-KOS-10-045,Pangcha,Bhojpur,Eastern,0.0,0.003,0.39908779931584953,0.505,0.44937586685159503,0.012295081967213115,0.01268,Lowest
E-SAG-15-106,Saraswar,Saptari,Eastern,0.003,0.006,0.0,0.667,0.319001386962552,0.036885245901639344,0.03667,Low
E-SAG-11-003,Beni,Solukhumbu,Eastern,0.002,0.002,0.08437856328392246,0.30600000000000005,0.11927877947295418,0.018442622950819672,0.019000000000000003,Lowest
M-BHE-57-013,Gangapur,Banke,Mid-Western,0.0,0.006,0.6191562143671607,0.8170000000000001,0.8002773925104022,0.020491803278688527,0.02045,Lowest
M-RAP-56-029,Rampur,Dang,Mid-Western,0.0,0.013000000000000001,0.483466362599772,0.562,0.5395284327323161,0.022540983606557378,0.0218,Lowest
E-SAG-11-027,Nele,Solukhumbu,Eastern,0.001,0.002,0.08437856328392246,0.30600000000000005,0.11927877947295418,0.01434426229508197,0.014660000000000001,Lowest
M-RAP-52-036,Pakala,Pyuthan,Mid-Western,0.0,0.005000000000000001,0.5940706955530217,0.532,0.5866851595006933,0.012295081967213115,0.01306,Lowest
C-NAR-33-074,Pheta,Bara,Central,0.010000000000000002,0.007000000000000001,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.07172131147540983,0.07146000000000001,Medium-Low
W-DHA-42-012,Lomanthang,Mustang,Western,0.0,0.001,0.8882554161915621,0.36800000000000005,0.651872399445215,0.010245901639344263,0.01094,Lowest
F-MAH-74-043,Pancheswor,Baitadi,Far-Western,0.0,0.004,1.0,0.331,0.6934812760055478,0.0,0.0,Lowest
C-JAN-19-037,Harakthawa,Sarlahi,Central,0.017,0.006,0.346636259977195,0.835,0.6463245492371705,0.07991803278688525,0.08072000000000001,Medium-Low
C-NAR-32-008,Banjaraha,Rautahat,Central,0.007000000000000001,0.003,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.04918032786885246,0.04898,Low
E-SAG-11-025,Nechabatase,Solukhumbu,Eastern,0.001,0.003,0.08437856328392246,0.30600000000000005,0.11927877947295418,0.01639344262295082,0.01677,Lowest
W-LUM-48-041,Mukundapur,Nawalparasi,Western,0.08000000000000002,0.013000000000000001,0.5062713797035348,0.351,0.40776699029126207,0.16188524590163936,0.16168000000000002,Medium-High
W-LUM-49-054,Pokharvindi,Rupandehi,Western,0.004,0.006,0.7571265678449259,0.29500000000000004,0.521497919556172,0.04713114754098361,0.047380000000000005,Low
M-BHE-61-001,Archhani,Jajarkot,Mid-Western,0.0,0.004,0.8757126567844926,0.8460000000000001,0.9750346740638002,0.00819672131147541,0.00782,Lowest
C-JAN-17-038,Ghodghans,Dhanusa,Central,0.010000000000000002,0.006,0.41163055872291904,0.77,0.6407766990291262,0.06762295081967214,0.06701,Medium-Low
W-DHA-44-033,Lekhfant,Parbat,Western,0.0,0.003,0.6362599771949828,0.248,0.41608876560332864,0.01434426229508197,0.013420000000000001,Lowest
E-SAG-13-031,Faktang,Khotang,Eastern,0.0,0.002,0.43671607753705816,0.396,0.3966712898751734,0.012295081967213115,0.01207,Lowest
C-JAN-20-042,Ranichuri,Sindhuli,Central,0.124,0.009,0.4583808437856329,0.655,0.5894590846047156,0.17827868852459017,0.1786,High
E-SAG-13-027,Dorpachiuridada,Khotang,Eastern,0.0,0.006,0.43671607753705816,0.396,0.3966712898751734,0.018442622950819672,0.01784,Lowest
W-LUM-50-070,Singhkhor,Kapilbastu,Western,0.001,0.006,0.6465222348916762,0.664,0.710124826629681,0.034836065573770496,0.034010000000000006,Low
C-BAG-28-048,Samari,Nuwakot,Central,0.149,0.005000000000000001,0.540478905359179,0.585,0.5908460471567267,0.1598360655737705,0.16003,Medium-High
E-SAG-15-040,Fulkahi,Saptari,Eastern,0.003,0.005000000000000001,0.0,0.667,0.319001386962552,0.036885245901639344,0.036340000000000004,Low
E-SAG-13-061,RakhaBangdel,Khotang,Eastern,0.0,0.003,0.43671607753705816,0.396,0.3966712898751734,0.01639344262295082,0.016139999999999998,Lowest
E-SAG-15-073,Madhawapur,Saptari,Eastern,0.001,0.006,0.0,0.667,0.319001386962552,0.030737704918032786,0.03082,Low
E-KOS-09-020,Matsyapokhari,Sankhuwasabha,Eastern,0.0,0.004,0.23261117445838086,0.523,0.36061026352288483,0.01434426229508197,0.01467,Lowest
C-JAN-18-048,Matihani,Mahottari,Central,0.009,0.010000000000000002,0.3603192702394527,0.862,0.6740638002773925,0.0778688524590164,0.07837,Medium-Low
W-LUM-47-011,Boudhagumba,Palpa,Western,0.0,0.002,0.4732041049030787,0.266,0.32871012482662965,0.01434426229508197,0.01344,Lowest
E-SAG-14-029,Rauta,Udayapur,Eastern,0.0,0.008,0.15849486887115166,0.404,0.23300970873786403,0.020491803278688527,0.02014,Lowest
M-RAP-54-031,Purtimkanda,Rukum,Mid-Western,0.0,0.005000000000000001,0.6989737742303306,0.687,0.7586685159500692,0.00819672131147541,0.00897,Lowest
M-KAR-64-005,Dholagohe,Kalikot,Mid-Western,0.0,0.007000000000000001,0.6510832383124288,0.876,0.8599167822468793,0.00819672131147541,0.00894,Lowest
E-KOS-10-011,Bokhim,Bhojpur,Eastern,0.0,0.003,0.39908779931584953,0.505,0.44937586685159503,0.01434426229508197,0.01391,Lowest
W-LUM-50-020,Dhankauli,Kapilbastu,Western,0.001,0.009,0.6465222348916762,0.664,0.710124826629681,0.04098360655737705,0.041890000000000004,Low
M-KAR-66-017,Mimi,Humla,Mid-Western,0.0,0.001,0.43671607753705816,1.0,0.8155339805825242,0.006147540983606557,0.0061600000000000005,Lowest
W-DHA-45-010,Bhinggithe,Baglung,Western,0.0,0.006,0.8129988597491449,0.476,0.680998613037448,0.020491803278688527,0.01949,Lowest
C-JAN-17-029,Dhabouli,Dhanusa,Central,0.008,0.007000000000000001,0.41163055872291904,0.77,0.6407766990291262,0.06967213114754099,0.06932,Medium-Low
M-BHE-60-026,Kharigera,Dailekh,Mid-Western,0.0,0.004,0.7457240592930445,0.759,0.8363384188626907,0.006147540983606557,0.00692,Lowest
W-LUM-51-001,Adguri,Arghakhanchi,Western,0.0,0.004,0.5644241733181301,0.332,0.4299583911234396,0.0,0.0,Lowest
E-KOS-10-034,Khatamma,Bhojpur,Eastern,0.0,0.002,0.39908779931584953,0.505,0.44937586685159503,0.01434426229508197,0.01379,Lowest
C-NAR-34-068,Samjhauta,Parsa,Central,0.008,0.007000000000000001,0.41961231470923605,0.6070000000000001,0.5325936199722607,0.06352459016393443,0.06447000000000001,Medium-Low
E-KOS-06-051,Sripurjabdi,Sunsari,Eastern,0.002,0.015,0.44127708095781076,0.606,0.5450762829403606,0.04918032786885246,0.04932,Low
C-BAG-28-030,Kaule,Nuwakot,Central,0.08700000000000001,0.003,0.540478905359179,0.585,0.5908460471567267,0.11065573770491804,0.11074,Medium-High
C-BAG-28-010,Bungtang,Nuwakot,Central,0.095,0.002,0.540478905359179,0.585,0.5908460471567267,0.10040983606557377,0.10141,Medium-Low
C-NAR-35-021,Khairahani,Chitawan,Central,0.18100000000000002,0.022000000000000002,0.4800456100342075,0.253,0.32454923717059636,0.23770491803278687,0.2388,High
W-LUM-50-043,KrishnaNagar,Kapilbastu,Western,0.001,0.012,0.6465222348916762,0.664,0.710124826629681,0.036885245901639344,0.037540000000000004,Low
W-DHA-45-013,Boharagaun,Baglung,Western,0.0,0.006,0.8129988597491449,0.476,0.680998613037448,0.01639344262295082,0.0161,Lowest
W-DHA-44-034,Limithana,Parbat,Western,0.0,0.002,0.6362599771949828,0.248,0.41608876560332864,0.01434426229508197,0.01412,Lowest
E-SAG-15-084,Mohanpur,Saptari,Eastern,0.002,0.006,0.0,0.667,0.319001386962552,0.030737704918032786,0.030990000000000004,Low
W-GAN-36-003,AaruChanuate,Gorkha,Western,0.18700000000000003,0.004,0.6009122006841505,0.521,0.5839112343966713,0.16188524590163936,0.16107000000000002,Medium-High
C-NAR-34-076,SugauliBirta,Parsa,Central,0.010000000000000002,0.006,0.41961231470923605,0.6070000000000001,0.5325936199722607,0.06762295081967214,0.06776,Medium-Low
W-LUM-48-069,Swathi,Nawalparasi,Western,0.004,0.011000000000000001,0.5062713797035348,0.351,0.40776699029126207,0.05737704918032788,0.056499999999999995,Low
E-SAG-16-052,Kabilasi,Siraha,Eastern,0.005000000000000001,0.004,0.21550741163055875,0.797,0.5409153952843272,0.0430327868852459,0.04292000000000001,Low
E-KOS-05-065,Warangi,Morang,Eastern,0.0,0.003,0.44811858608893956,0.877,0.7364771151178917,0.010245901639344263,0.010820000000000001,Lowest
W-DHA-45-028,Hatiya,Baglung,Western,0.0,0.007000000000000001,0.8129988597491449,0.476,0.680998613037448,0.018442622950819672,0.018600000000000002,Lowest
C-NAR-34-032,HariharpurBirta,Parsa,Central,0.009,0.003,0.41961231470923605,0.6070000000000001,0.5325936199722607,0.04918032786885246,0.04975,Low
C-BAG-23-017,Fatakshila,Sindhupalchok,Central,0.15800000000000003,0.004,0.6476624857468642,0.657,0.7059639389736476,0.1598360655737705,0.15898,Medium-High
M-BHE-58-019,Manpurtapara,Bardiya,Mid-Western,0.0,0.010000000000000002,0.395667046750285,0.48200000000000004,0.4313453536754508,0.0,0.0,Lowest
M-RAP-53-025,Kareti,Rolpa,Mid-Western,0.0,0.002,0.6921322690992018,0.674,0.7447988904299584,0.010245901639344263,0.00953,Lowest
E-MEC-04-025,Juropani,Jhapa,Eastern,0.0,0.012,0.05017103762827824,0.16200000000000003,0.0,0.018442622950819672,0.01909,Lowest
W-DHA-45-037,Malika,Baglung,Western,0.0,0.002,0.8129988597491449,0.476,0.680998613037448,0.012295081967213115,0.012450000000000001,Lowest
E-KOS-07-010,Chanuwa,Dhankuta,Eastern,0.0,0.004,0.33067274800456103,0.338,0.2912621359223301,0.012295081967213115,0.01281,Lowest
C-JAN-19-095,Sisout,Sarlahi,Central,0.014000000000000002,0.008,0.346636259977195,0.835,0.6463245492371705,0.08401639344262295,0.08506000000000001,Medium-Low
M-RAP-55-031,Majhkanda,Salyan,Mid-Western,0.0,0.005000000000000001,0.5940706955530217,0.735,0.7267683772538142,0.00819672131147541,0.0086,Lowest
F-MAH-75-030,Ranisikhar,Darchula,Far-Western,0.0,0.003,0.9646522234891677,0.505,0.7933425797503467,0.0,0.0,Lowest
W-DHA-43-029,Pakhapani,Myagdi,Western,0.0,0.002,0.03762827822120868,0.269,0.06657420249653256,0.010245901639344263,0.00934,Lowest
M-BHE-58-013,Kalika,Bardiya,Mid-Western,0.0,0.014000000000000002,0.395667046750285,0.48200000000000004,0.4313453536754508,0.0,0.0,Lowest
C-BAG-24-075,Salmechakala,Kavrepalanchok,Central,0.403,0.002,0.6031927023945267,0.331,0.4521497919556171,0.14344262295081966,0.14417,Medium-High
E-KOS-10-051,SanoDumma,Bhojpur,Eastern,0.0,0.002,0.39908779931584953,0.505,0.44937586685159503,0.010245901639344263,0.010860000000000002,Lowest
C-JAN-19-013,Bela,Sarlahi,Central,0.032,0.005000000000000001,0.346636259977195,0.835,0.6463245492371705,0.09426229508196722,0.09423000000000001,Medium-Low
W-GAN-37-050,Samibhanjyang,Lamjung,Western,0.006,0.002,0.5484606613454961,0.32000000000000006,0.41192787794729535,0.03278688524590164,0.032400000000000005,Low
C-BAG-27-027,Jitpurphedi,Kathmandu,Central,0.08100000000000002,0.005000000000000001,0.8768529076396807,0.18200000000000002,0.5159500693481275,0.125,0.12548,Medium-High
W-LUM-46-017,Bhurtung,Gulmi,Western,0.0,0.004,0.6351197263397947,0.333,0.47434119278779474,0.01639344262295082,0.01671,Lowest
M-RAP-54-035,Ranmamaikot,Rukum,Mid-Western,0.0,0.004,0.6989737742303306,0.687,0.7586685159500692,0.01434426229508197,0.01334,Lowest
W-GAN-39-005,Bagefatake,Syangja,Western,0.001,0.001,0.45952109464082097,0.488,0.47434119278779474,0.01434426229508197,0.013569999999999999,Lowest
E-SAG-14-039,Tawashree,Udayapur,Eastern,0.001,0.006,0.15849486887115166,0.404,0.23300970873786403,0.022540983606557378,0.022680000000000002,Lowest
C-NAR-32-089,Santapur(Dostiya),Rautahat,Central,0.016,0.008,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.09016393442622951,0.08987,Medium-Low
F-SET-67-008,Chhatara,Bajura,Far-Western,0.0,0.004,0.7879133409350056,0.8800000000000001,0.9459084604715672,0.0,0.0,Lowest
M-RAP-52-041,Ramdi,Pyuthan,Mid-Western,0.0,0.002,0.5940706955530217,0.532,0.5866851595006933,0.00819672131147541,0.0089,Lowest
E-KOS-09-021,Mawadin,Sankhuwasabha,Eastern,0.0,0.003,0.23261117445838086,0.523,0.36061026352288483,0.010245901639344263,0.010520000000000002,Lowest
F-MAH-75-021,Kante,Darchula,Far-Western,0.0,0.003,0.9646522234891677,0.505,0.7933425797503467,0.0,0.0,Lowest
M-KAR-66-006,Gothi,Humla,Mid-Western,0.0,0.001,0.43671607753705816,1.0,0.8155339805825242,0.004098360655737705,0.0039700000000000004,Lowest
M-KAR-62-013,Narku,Dolpa,Mid-Western,0.0,0.002,0.42075256556442425,0.8570000000000001,0.7059639389736476,0.006147540983606557,0.00576,Lowest
W-GAN-37-046,Pasagaun,Lamjung,Western,0.002,0.002,0.5484606613454961,0.32000000000000006,0.41192787794729535,0.022540983606557378,0.02245,Lowest
E-KOS-05-058,Sundarpur,Morang,Eastern,0.001,0.019000000000000003,0.44811858608893956,0.877,0.7364771151178917,0.0430327868852459,0.04251,Low
W-DHA-44-019,Deurali,Parbat,Western,0.0,0.002,0.6362599771949828,0.248,0.41608876560332864,0.012295081967213115,0.01319,Lowest
E-MEC-01-047,Thukima,Taplejung,Eastern,0.0,0.003,0.33637400228050174,0.303,0.27184466019417475,0.00819672131147541,0.0079,Lowest
M-RAP-54-007,Chhiwang,Rukum,Mid-Western,0.0,0.006,0.6989737742303306,0.687,0.7586685159500692,0.010245901639344263,0.0099,Lowest
C-NAR-34-028,Gamhariya,Parsa,Central,0.011000000000000001,0.004,0.41961231470923605,0.6070000000000001,0.5325936199722607,0.05942622950819672,0.06044000000000001,Medium-Low
M-KAR-63-014,Kanakasundari,Jumla,Mid-Western,0.0,0.003,0.43101482326111745,0.781,0.6601941747572815,0.006147540983606557,0.006270000000000001,Lowest
M-RAP-53-041,Sakhi,Rolpa,Mid-Western,0.0,0.003,0.6921322690992018,0.674,0.7447988904299584,0.00819672131147541,0.008790000000000001,Lowest
C-JAN-22-020,Hawa,Dolakha,Central,0.03,0.002,0.7251995438996579,0.5860000000000001,0.7045769764216366,0.06762295081967214,0.06731000000000001,Medium-Low
C-JAN-18-053,ParsaDewadh,Mahottari,Central,0.019000000000000003,0.012,0.3603192702394527,0.862,0.6740638002773925,0.10655737704918034,0.10742000000000002,Medium-Low
W-GAN-36-001,Aanppipal,Gorkha,Western,0.142,0.004,0.6009122006841505,0.521,0.5839112343966713,0.14344262295081966,0.14346,Medium-High
M-BHE-61-004,Daha,Jajarkot,Mid-Western,0.0,0.005000000000000001,0.8757126567844926,0.8460000000000001,0.9750346740638002,0.00819672131147541,0.00812,Lowest
M-RAP-52-002,Badikot,Pyuthan,Mid-Western,0.0,0.005000000000000001,0.5940706955530217,0.532,0.5866851595006933,0.01434426229508197,0.0141,Lowest
M-RAP-56-007,Dhikpur,Dang,Mid-Western,0.0,0.011000000000000001,0.483466362599772,0.562,0.5395284327323161,0.02459016393442623,0.0239,Lowest
C-JAN-19-083,RamnagarBahaur,Sarlahi,Central,0.012,0.007000000000000001,0.346636259977195,0.835,0.6463245492371705,0.07581967213114754,0.07563,Medium-Low
E-SAG-16-070,Mahanaur,Siraha,Eastern,0.004,0.007000000000000001,0.21550741163055875,0.797,0.5409153952843272,0.05122950819672131,0.05122,Low
F-SET-70-046,Simchaur,Doti,Far-Western,0.0,0.003,0.8665906499429874,0.8260000000000001,0.9570041608876559,0.0,0.0,Lowest
M-BHE-61-016,Lahai,Jajarkot,Mid-Western,0.0,0.007000000000000001,0.8757126567844926,0.8460000000000001,0.9750346740638002,0.010245901639344263,0.00962,Lowest
C-NAR-32-041,Jayanagar,Rautahat,Central,0.015,0.006,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.07991803278688525,0.07946,Medium-Low
W-DHA-45-044,Pandavkhani,Baglung,Western,0.0,0.004,0.8129988597491449,0.476,0.680998613037448,0.01434426229508197,0.014580000000000003,Lowest
C-BAG-24-009,Bhumlutar,Kavrepalanchok,Central,0.146,0.002,0.6031927023945267,0.331,0.4521497919556171,0.10655737704918034,0.10604000000000001,Medium-Low
E-MEC-02-023,NawamiDanda,Panchthar,Eastern,0.0,0.004,0.3340935005701254,0.524,0.4230235783633841,0.010245901639344263,0.01038,Lowest
C-JAN-22-019,GhangSukathokar,Dolakha,Central,0.08800000000000001,0.004,0.7251995438996579,0.5860000000000001,0.7045769764216366,0.13114754098360656,0.13028,Medium-High
C-JAN-22-040,Melung,Dolakha,Central,0.06,0.004,0.7251995438996579,0.5860000000000001,0.7045769764216366,0.10860655737704919,0.10841,Medium-Low
W-GAN-39-014,Chhangchhangdi,Syangja,Western,0.001,0.003,0.45952109464082097,0.488,0.47434119278779474,0.02459016393442623,0.02377,Lowest
W-LUM-46-035,Gaidakot,Gulmi,Western,0.0,0.003,0.6351197263397947,0.333,0.47434119278779474,0.012295081967213115,0.012839999999999999,Lowest
M-BHE-61-012,Karkigaun,Jajarkot,Mid-Western,0.0,0.006,0.8757126567844926,0.8460000000000001,0.9750346740638002,0.010245901639344263,0.00967,Lowest
E-SAG-13-024,Diktel,Khotang,Eastern,0.0,0.009,0.43671607753705816,0.396,0.3966712898751734,0.02459016393442623,0.024730000000000002,Low
E-SAG-15-103,Rupnagar,Saptari,Eastern,0.001,0.005000000000000001,0.0,0.667,0.319001386962552,0.02868852459016394,0.028620000000000003,Low
E-SAG-13-017,Chisapani,Khotang,Eastern,0.0,0.005000000000000001,0.43671607753705816,0.396,0.3966712898751734,0.01639344262295082,0.01552,Lowest
F-SET-70-008,Chhatiwan,Doti,Far-Western,0.0,0.004,0.8665906499429874,0.8260000000000001,0.9570041608876559,0.0,0.0,Lowest
E-MEC-04-007,BhadrapurN.P.,Jhapa,Eastern,0.0,0.019000000000000003,0.05017103762827824,0.16200000000000003,0.0,0.0,0.0,Lowest
C-JAN-21-020,Gothgau,Ramechhap,Central,0.008,0.002,0.6830102622576968,0.606,0.6920943134535368,0.04918032786885246,0.04866,Low
W-LUM-49-046,Maryadpur,Rupandehi,Western,0.002,0.006,0.7571265678449259,0.29500000000000004,0.521497919556172,0.0389344262295082,0.03977,Low
M-RAP-54-032,Pwang,Rukum,Mid-Western,0.0,0.002,0.6989737742303306,0.687,0.7586685159500692,0.006147540983606557,0.006950000000000001,Lowest
C-BAG-30-023,Khalte,Dhading,Central,0.20299999999999999,0.007000000000000001,0.6442417331813,0.515,0.6061026352288488,0.19672131147540983,0.19749000000000003,High
E-SAG-16-079,MohanpurKamalpur,Siraha,Eastern,0.004,0.005000000000000001,0.21550741163055875,0.797,0.5409153952843272,0.04713114754098361,0.04715,Low
C-BAG-27-005,Baluwa,Kathmandu,Central,0.11000000000000001,0.006,0.8768529076396807,0.18200000000000002,0.5159500693481275,0.1413934426229508,0.1418,Medium-High
C-JAN-21-017,Farpu,Ramechhap,Central,0.020000000000000004,0.002,0.6830102622576968,0.606,0.6920943134535368,0.06352459016393443,0.0626,Medium-Low
C-BAG-25-012,Dalchoki,Lalitpur,Central,0.272,0.001,0.8244013683010263,0.082,0.41470180305131765,0.10860655737704919,0.10902,Medium-High
M-RAP-56-039,TribhuwanNagarN. P.,Dang,Mid-Western,0.0,0.065,0.483466362599772,0.562,0.5395284327323161,0.04098360655737705,0.040670000000000005,Low
M-RAP-56-023,Narayanpur,Dang,Mid-Western,0.0,0.017,0.483466362599772,0.562,0.5395284327323161,0.02868852459016394,0.02908,Low
E-KOS-05-060,Tandi,Morang,Eastern,0.0,0.010000000000000002,0.44811858608893956,0.877,0.7364771151178917,0.01639344262295082,0.01672,Lowest
M-BHE-58-003,Baniyabhar,Bardiya,Mid-Western,0.0,0.018,0.395667046750285,0.48200000000000004,0.4313453536754508,0.0,0.0,Lowest
E-KOS-09-034,Yafu,Sankhuwasabha,Eastern,0.0,0.002,0.23261117445838086,0.523,0.36061026352288483,0.01434426229508197,0.014280000000000001,Lowest
M-BHE-58-024,PasupatiNagar,Bardiya,Mid-Western,0.0,0.007000000000000001,0.395667046750285,0.48200000000000004,0.4313453536754508,0.0,0.0,Lowest
C-NAR-35-010,Darechok,Chitawan,Central,0.321,0.010000000000000002,0.4800456100342075,0.253,0.32454923717059636,0.2213114754098361,0.22104000000000001,High
E-SAG-12-005,Baruneshwor,Okhaldhunga,Eastern,0.001,0.003,0.5758266818700113,0.5830000000000001,0.610263522884882,0.02868852459016394,0.02769,Low
M-BHE-58-026,Rajapur,Bardiya,Mid-Western,0.0,0.013000000000000001,0.395667046750285,0.48200000000000004,0.4313453536754508,0.0,0.0,Lowest
E-MEC-02-001,Aangna,Panchthar,Eastern,0.0,0.003,0.3340935005701254,0.524,0.4230235783633841,0.010245901639344263,0.01013,Lowest
E-MEC-03-018,Jitpur,Ilam,Eastern,0.0,0.007000000000000001,0.1459521094640821,0.319,0.1664355062413314,0.0,0.0,Lowest
C-NAR-33-031,Dewapur,Bara,Central,0.009,0.005000000000000001,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.06147540983606557,0.06152,Medium-Low
F-SET-69-010,Bhatakatiya,Achham,Far-Western,0.0,0.005000000000000001,0.830102622576967,0.9210000000000002,0.9999999999999999,0.0,0.0,Lowest
M-KAR-64-021,Phoi Mahadev,Kalikot,Mid-Western,0.0,0.004,0.6510832383124288,0.876,0.8599167822468793,0.006147540983606557,0.00659,Lowest
M-RAP-55-011,Devsthal,Salyan,Mid-Western,0.0,0.005000000000000001,0.5940706955530217,0.735,0.7267683772538142,0.010245901639344263,0.01038,Lowest
M-BHE-57-025,Kohalpur,Banke,Mid-Western,0.0,0.037,0.6191562143671607,0.8170000000000001,0.8002773925104022,0.030737704918032786,0.02995,Low
E-SAG-12-044,Rumjatar,Okhaldhunga,Eastern,0.001,0.003,0.5758266818700113,0.5830000000000001,0.610263522884882,0.022540983606557378,0.02255,Lowest
E-SAG-14-044,Valayadanda,Udayapur,Eastern,0.001,0.009,0.15849486887115166,0.404,0.23300970873786403,0.03278688524590164,0.03211,Low
